CustomerID,Recency,Frequency,MonetaryValue,R,F,M,RFM_Segment_Concat,RFM_Score,RFM_Level,Unnamed: 0,InvoiceDate,Comercio,Beneficio,TotalSum,InvoiceNo
1291,3,9,122.55,4,4,3,443,11,No los podemos perder,15465,5/19/21,BARRIO PIZZA,MillasAerolinea,17.28,45385
1291,3,9,122.55,4,4,3,443,11,No los podemos perder,15466,5/19/21,BARRIO PIZZA,MillasAerolinea,17.28,45388
1291,3,9,122.55,4,4,3,443,11,No los podemos perder,18255,5/13/21,REFRES LA INMACULADA,MillasAerolinea,12,37510
1291,3,9,122.55,4,4,3,443,11,No los podemos perder,18256,5/13/21,REFRES LA INMACULADA,MillasAerolinea,12,37591
1291,3,9,122.55,4,4,3,443,11,No los podemos perder,18584,5/19/21,REFRES LA INMACULADA,MillasAerolinea,6,44125
1291,3,9,122.55,4,4,3,443,11,No los podemos perder,18585,5/19/21,REFRES LA INMACULADA,MillasAerolinea,6,44161
1292,18,6,205.17,1,3,4,134,8,Campeones,571,4/17/21,DELI GOURMET,MillasAerolinea,4.27,12220
1292,18,6,205.17,1,3,4,134,8,Campeones,756,4/23/21,DELI GOURMET,MillasAerolinea,85.7,17200
1292,18,6,205.17,1,3,4,134,8,Campeones,16884,4/30/21,GRUPO AMANOA,MillasAerolinea,8.19,22678
1292,18,6,205.17,1,3,4,134,8,Campeones,16978,5/14/21,GRUPO AMANOA,MillasAerolinea,51.48,38539
1292,18,6,205.17,1,3,4,134,8,Campeones,16979,5/14/21,GRUPO AMANOA,MillasAerolinea,51.48,38551
1292,18,6,205.17,1,3,4,134,8,Campeones,18800,4/16/21,KRISPY KREME,MillasAerolinea,4.05,11971
1293,2,4,71.51,4,1,2,412,7,Clientes fieles,9142,4/27/21,CIAO BELLA GOURMET,MillasHotel,28.47,20029
1293,2,4,71.51,4,1,2,412,7,Clientes fieles,9426,4/21/21,ATHENS PIZZA,MillasHotel,18.19,15430
1293,2,4,71.51,4,1,2,412,7,Clientes fieles,9542,4/10/21,KRISPY KREME,MillasHotel,9.6,6616
1293,2,4,71.51,4,1,2,412,7,Clientes fieles,9814,5/30/21,THE COFFEE BEAN Y TEA,MillasHotel,15.25,58126
1294,1,7,73.72,4,3,2,432,9,No los podemos perder,5612,4/21/21,DELI GOURMET,MillasRestoPub,5.2,15718
1294,1,7,73.72,4,3,2,432,9,No los podemos perder,5724,4/28/21,DELI GOURMET,MillasRestoPub,4.5,20446
1294,1,7,73.72,4,3,2,432,9,No los podemos perder,5754,4/29/21,DELI GOURMET,MillasRestoPub,23.5,21352
1294,1,7,73.72,4,3,2,432,9,No los podemos perder,5930,5/7/21,DELI GOURMET,MillasRestoPub,5.5,29254
1294,1,7,73.72,4,3,2,432,9,No los podemos perder,6241,5/22/21,DELI GOURMET,MillasRestoPub,5.13,48736
1294,1,7,73.72,4,3,2,432,9,No los podemos perder,11036,5/20/21,THE COFFEE BEAN Y TEA,MillasRestoPub,4.45,46096
1294,1,7,73.72,4,3,2,432,9,No los podemos perder,11603,5/31/21,ATHENS PIZZA,MillasRestoPub,25.44,59779
1295,22,3,26.44,1,1,1,111,3,Requieren Activación,4228,5/3/21,DELI GOURMET,Visa dÃ©bito,5.92,24760
1295,22,3,26.44,1,1,1,111,3,Requieren Activación,13912,5/10/21,ATHENS PIZZA,Visa dÃ©bito,17.92,33061
1295,22,3,26.44,1,1,1,111,3,Requieren Activación,14360,5/3/21,KRISPY KREME,Visa dÃ©bito,2.6,24904
1296,7,4,61.31,3,1,2,312,6,Con Potencial,7834,5/5/21,BARRIO PIZZA,Sin beneficio,13.11,27940
1296,7,4,61.31,3,1,2,312,6,Con Potencial,7858,5/10/21,KRISPY KREME EL DORA,Sin beneficio,8.7,32557
1296,7,4,61.31,3,1,2,312,6,Con Potencial,7876,5/11/21,T G I FRIDAYS,Sin beneficio,24.86,34891
1296,7,4,61.31,3,1,2,312,6,Con Potencial,7993,5/25/21,EL REPUBLICANO,Sin beneficio,14.64,51910
1297,10,5,191.26,2,2,4,224,8,Campeones,15296,5/3/21,BARRIO PIZZA,MillasAerolinea,29.32,25405
1297,10,5,191.26,2,2,4,224,8,Campeones,16890,5/1/21,GRUPO AMANOA,MillasAerolinea,72.54,23251
1297,10,5,191.26,2,2,4,224,8,Campeones,18066,4/29/21,CASA BRUJA,MillasAerolinea,29.8,21904
1297,10,5,191.26,2,2,4,224,8,Campeones,18394,5/22/21,CASA BRUJA,MillasAerolinea,29.8,48022
1297,10,5,191.26,2,2,4,224,8,Campeones,18395,5/22/21,CASA BRUJA,MillasAerolinea,29.8,48034
1298,35,11,84.18,1,4,3,143,8,Campeones,3632,4/13/21,DELI GOURMET,Visa dÃ©bito,8.1,9142
1298,35,11,84.18,1,4,3,143,8,Campeones,3680,4/15/21,DELI GOURMET,Visa dÃ©bito,18.23,10426
1298,35,11,84.18,1,4,3,143,8,Campeones,4020,4/27/21,DELI GOURMET,Visa dÃ©bito,3.75,19801
1298,35,11,84.18,1,4,3,143,8,Campeones,11643,4/8/21,THE COFFEE BEAN AND TE,Visa dÃ©bito,15.9,4978
1298,35,11,84.18,1,4,3,143,8,Campeones,11723,4/20/21,THE COFFEE BEAN AND TE,Visa dÃ©bito,8.45,14821
1298,35,11,84.18,1,4,3,143,8,Campeones,11736,4/22/21,THE COFFEE BEAN AND TE,Visa dÃ©bito,7.95,16567
1298,35,11,84.18,1,4,3,143,8,Campeones,14171,4/9/21,KRISPY KREME,Visa dÃ©bito,2.6,6043
1298,35,11,84.18,1,4,3,143,8,Campeones,14214,4/14/21,KRISPY KREME,Visa dÃ©bito,1.3,10162
1298,35,11,84.18,1,4,3,143,8,Campeones,14705,4/12/21,THE COFFEE BEAN Y TEA,Visa dÃ©bito,6,8455
1298,35,11,84.18,1,4,3,143,8,Campeones,14714,4/13/21,THE COFFEE BEAN Y TEA,Visa dÃ©bito,7.95,9220
1298,35,11,84.18,1,4,3,143,8,Campeones,14775,4/19/21,THE COFFEE BEAN Y TEA,Visa dÃ©bito,3.95,14197
1299,2,3,69.11,4,1,2,412,7,Clientes fieles,8838,4/9/21,BARRIO PIZZA,MillasHotel,26.22,5461
1299,2,3,69.11,4,1,2,412,7,Clientes fieles,9133,4/24/21,GUT,MillasHotel,5.5,17839
1299,2,3,69.11,4,1,2,412,7,Clientes fieles,9394,5/30/21,T G I FRIDAYS,MillasHotel,37.39,58525
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,2001,5/6/21,DELI GOURMET,MillasAerolinea,8.15,28021
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,9309,5/19/21,GUT,MillasHotel,2.5,44377
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,16789,5/19/21,GUT,MillasAerolinea,2.5,44353
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,16790,5/19/21,GUT,MillasAerolinea,2.5,44371
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,18883,4/29/21,KRISPY KREME,MillasAerolinea,5.55,21895
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,19080,5/18/21,KRISPY KREME,MillasAerolinea,12.95,42622
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,19081,5/18/21,KRISPY KREME,MillasAerolinea,12.95,42625
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,19112,5/20/21,KRISPY KREME,MillasAerolinea,7.5,46630
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,19113,5/20/21,KRISPY KREME,MillasAerolinea,7.5,46648
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,19152,5/24/21,KRISPY KREME,MillasAerolinea,3.75,50503
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,19153,5/24/21,KRISPY KREME,MillasAerolinea,3.75,50509
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,19212,5/28/21,KRISPY KREME,MillasAerolinea,6.85,56587
1300,4,13,83.3,3,4,3,343,10,No los podemos perder,19213,5/28/21,KRISPY KREME,MillasAerolinea,6.85,56590
1301,38,3,54.89,1,1,2,112,4,Necesitan atención,7716,4/18/21,GUT,Sin beneficio,7,12967
1301,38,3,54.89,1,1,2,112,4,Necesitan atención,7730,4/21/21,BARRIO PIZZA,Sin beneficio,23.01,15385
1301,38,3,54.89,1,1,2,112,4,Necesitan atención,7746,4/24/21,KRISPY KREME EL DORA,Sin beneficio,24.88,17794
1302,15,3,23.38,2,1,1,211,4,Necesitan atención,7153,4/19/21,DELI GOURMET,Visa prepago,5,13807
1302,15,3,23.38,2,1,1,211,4,Necesitan atención,8401,5/11/21,GRUPO AMANOA,Visa prepago,9.36,34363
1302,15,3,23.38,2,1,1,211,4,Necesitan atención,8453,5/17/21,CASA BRUJA TAP ROOM,Visa prepago,9.02,42028
1303,20,5,90.19,1,2,3,123,6,Con Potencial,958,4/28/21,DELI GOURMET,MillasAerolinea,6.25,20506
1303,20,5,90.19,1,2,3,123,6,Con Potencial,1979,5/12/21,DELI GOURMET,MillasAerolinea,30.75,36163
1303,20,5,90.19,1,2,3,123,6,Con Potencial,1980,5/12/21,DELI GOURMET,MillasAerolinea,30.75,36166
1303,20,5,90.19,1,2,3,123,6,Con Potencial,18734,4/7/21,KRISPY KREME,MillasAerolinea,12.99,3787
1303,20,5,90.19,1,2,3,123,6,Con Potencial,19400,4/18/21,THE COFFEE BEAN Y TEA,MillasAerolinea,9.45,13039
1304,16,7,58.49,1,3,2,132,6,Con Potencial,6574,4/15/21,DELI GOURMET,MillasHotel,4.98,10591
1304,16,7,58.49,1,3,2,132,6,Con Potencial,6646,4/22/21,DELI GOURMET,MillasHotel,2.5,16309
1304,16,7,58.49,1,3,2,132,6,Con Potencial,6719,4/29/21,DELI GOURMET,MillasHotel,1.5,21382
1304,16,7,58.49,1,3,2,132,6,Con Potencial,6793,5/6/21,DELI GOURMET,MillasHotel,1.5,28039
1304,16,7,58.49,1,3,2,132,6,Con Potencial,6856,5/12/21,DELI GOURMET,MillasHotel,4,36247
1304,16,7,58.49,1,3,2,132,6,Con Potencial,9288,5/16/21,CASA BRUJA TAP ROOM,MillasHotel,27.96,40462
1304,16,7,58.49,1,3,2,132,6,Con Potencial,9427,4/22/21,ATHENS PIZZA,MillasHotel,16.05,16039
1305,14,4,89.77,2,1,3,213,6,Con Potencial,10442,5/18/21,KRISPY KREME EL DORA,MillasRestoPub,9,43618
1305,14,4,89.77,2,1,3,213,6,Con Potencial,11139,4/22/21,KRISPY KREME,MillasRestoPub,3.2,16195
1305,14,4,89.77,2,1,3,213,6,Con Potencial,11474,5/4/21,ATHENS PIZZA,MillasRestoPub,13.64,26437
1305,14,4,89.77,2,1,3,213,6,Con Potencial,11541,5/16/21,ATHENS PIZZA,MillasRestoPub,63.93,40516
1306,24,7,109.42,1,3,3,133,7,Clientes fieles,1064,5/1/21,DELI GOURMET,MillasAerolinea,3.25,23008
1306,24,7,109.42,1,3,3,133,7,Clientes fieles,2040,5/6/21,DELI GOURMET,MillasAerolinea,21.25,28558
1306,24,7,109.42,1,3,3,133,7,Clientes fieles,2041,5/6/21,DELI GOURMET,MillasAerolinea,21.25,28561
1306,24,7,109.42,1,3,3,133,7,Clientes fieles,2955,5/8/21,DELI GOURMET,MillasAerolinea,7.48,31216
1306,24,7,109.42,1,3,3,133,7,Clientes fieles,2956,5/8/21,DELI GOURMET,MillasAerolinea,7.48,31237
1306,24,7,109.42,1,3,3,133,7,Clientes fieles,15155,4/2/21,BARRIO PIZZA,MillasAerolinea,33.71,1075
1306,24,7,109.42,1,3,3,133,7,Clientes fieles,15730,4/14/21,THE COFFEE BEAN AND TE,MillasAerolinea,15,9709
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,244,4/8/21,DELI GOURMET,MillasAerolinea,3.3,4954
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,486,4/15/21,DELI GOURMET,MillasAerolinea,3.63,10537
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,543,4/16/21,DELI GOURMET,MillasAerolinea,9.59,11950
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,982,4/29/21,DELI GOURMET,MillasAerolinea,17.84,21127
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,2359,4/1/21,DELI GOURMET,MillasAerolinea,18.64,964
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,2360,4/1/21,DELI GOURMET,MillasAerolinea,3.25,976
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,2724,5/20/21,DELI GOURMET,MillasAerolinea,24.01,46075
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,2725,5/20/21,DELI GOURMET,MillasAerolinea,24.01,46078
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,19126,5/22/21,KRISPY KREME,MillasAerolinea,4.05,48421
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,19127,5/22/21,KRISPY KREME,MillasAerolinea,4.05,48424
1307,10,11,116.82,2,4,3,243,9,No los podemos perder,19300,4/7/21,THE COFFEE BEAN Y TEA,MillasAerolinea,4.45,3895
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,6886,5/16/21,DELI GOURMET,MillasHotel,5.41,40189
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,6887,5/16/21,DELI GOURMET,MillasHotel,3.85,40195
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,8876,5/4/21,BARRIO PIZZA,MillasHotel,50.84,26179
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,9706,4/16/21,THE COFFEE BEAN Y TEA,MillasHotel,10.55,11674
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,9715,4/19/21,THE COFFEE BEAN Y TEA,MillasHotel,3.95,14314
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,9716,4/20/21,THE COFFEE BEAN Y TEA,MillasHotel,17.75,14806
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,9721,4/23/21,THE COFFEE BEAN Y TEA,MillasHotel,3.55,17392
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,9743,5/2/21,THE COFFEE BEAN Y TEA,MillasHotel,7.9,24622
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,9744,5/2/21,THE COFFEE BEAN Y TEA,MillasHotel,3.95,24625
1308,1,10,112.7,4,4,3,443,11,No los podemos perder,9821,5/31/21,THE COFFEE BEAN Y TEA,MillasHotel,4.95,60424
1309,3,7,71.28,4,3,2,432,9,No los podemos perder,7582,4/10/21,DELI GOURMET,Cashback,8.4,6808
1309,3,7,71.28,4,3,2,432,9,No los podemos perder,7584,4/26/21,DELI GOURMET,Cashback,4.33,19252
1309,3,7,71.28,4,3,2,432,9,No los podemos perder,7591,5/26/21,DELI GOURMET,Cashback,5.2,53161
1309,3,7,71.28,4,3,2,432,9,No los podemos perder,7594,5/29/21,DELI GOURMET,Cashback,9.7,57040
1309,3,7,71.28,4,3,2,432,9,No los podemos perder,7602,4/17/21,KRISPY KREME,Cashback,7.8,12922
1309,3,7,71.28,4,3,2,432,9,No los podemos perder,7605,4/27/21,EL REPUBLICANO,Cashback,21.4,19897
1309,3,7,71.28,4,3,2,432,9,No los podemos perder,7611,5/2/21,EL REPUBLICANO,Cashback,14.45,23992
1310,27,5,89.38,1,2,3,123,6,Con Potencial,16901,5/5/21,GRUPO AMANOA,MillasAerolinea,27.5,27829
1310,27,5,89.38,1,2,3,123,6,Con Potencial,17383,4/8/21,EL REPUBLICANO,MillasAerolinea,18.3,4936
1310,27,5,89.38,1,2,3,123,6,Con Potencial,17411,4/22/21,EL REPUBLICANO,MillasAerolinea,11.7,16516
1310,27,5,89.38,1,2,3,123,6,Con Potencial,17433,5/4/21,EL REPUBLICANO,MillasAerolinea,14.04,25897
1310,27,5,89.38,1,2,3,123,6,Con Potencial,17958,4/16/21,T G I F FRIDAYS MARBE,MillasAerolinea,17.84,11890
1311,13,4,10.13,2,1,1,211,4,Necesitan atención,6794,5/6/21,DELI GOURMET,MillasHotel,4.25,28273
1311,13,4,10.13,2,1,1,211,4,Necesitan atención,6917,5/19/21,DELI GOURMET,MillasHotel,0.93,44662
1311,13,4,10.13,2,1,1,211,4,Necesitan atención,9562,4/19/21,KRISPY KREME,MillasHotel,1.45,14026
1311,13,4,10.13,2,1,1,211,4,Necesitan atención,9719,4/21/21,THE COFFEE BEAN Y TEA,MillasHotel,3.5,15658
1312,2,8,123.84,4,3,3,433,10,No los podemos perder,1481,5/30/21,DELI GOURMET,MillasAerolinea,11.6,58306
1312,2,8,123.84,4,3,3,433,10,No los podemos perder,1482,5/30/21,DELI GOURMET,MillasAerolinea,11.6,58309
1312,2,8,123.84,4,3,3,433,10,No los podemos perder,16874,4/30/21,GRUPO AMANOA,MillasAerolinea,8.78,22534
1312,2,8,123.84,4,3,3,433,10,No los podemos perder,16881,4/30/21,GRUPO AMANOA,MillasAerolinea,6.42,22657
1312,2,8,123.84,4,3,3,433,10,No los podemos perder,17194,5/8/21,CASA BRUJA TAP ROOM,MillasAerolinea,18.15,31180
1312,2,8,123.84,4,3,3,433,10,No los podemos perder,17195,5/8/21,CASA BRUJA TAP ROOM,MillasAerolinea,18.15,31186
1312,2,8,123.84,4,3,3,433,10,No los podemos perder,17476,5/12/21,EL REPUBLICANO,MillasAerolinea,24.57,34930
1312,2,8,123.84,4,3,3,433,10,No los podemos perder,17477,5/12/21,EL REPUBLICANO,MillasAerolinea,24.57,34945
1313,14,5,125.96,2,2,3,223,7,Clientes fieles,16415,5/18/21,ATHENS PIZZA,MillasAerolinea,20.76,43606
1313,14,5,125.96,2,2,3,223,7,Clientes fieles,16597,5/9/21,GUT,MillasAerolinea,10.25,31411
1313,14,5,125.96,2,2,3,223,7,Clientes fieles,16598,5/9/21,GUT,MillasAerolinea,10.25,31414
1313,14,5,125.96,2,2,3,223,7,Clientes fieles,17426,4/27/21,EL REPUBLICANO,MillasAerolinea,62.01,19813
1313,14,5,125.96,2,2,3,223,7,Clientes fieles,17731,4/7/21,T G I FRIDAYS,MillasAerolinea,22.69,4060
1314,6,5,46.35,3,2,1,321,6,Con Potencial,1585,5/26/21,DELI GOURMET,MillasAerolinea,6.94,53854
1314,6,5,46.35,3,2,1,321,6,Con Potencial,1586,5/26/21,DELI GOURMET,MillasAerolinea,6.94,53857
1314,6,5,46.35,3,2,1,321,6,Con Potencial,7078,4/6/21,DELI GOURMET,Visa prepago,6.1,3247
1314,6,5,46.35,3,2,1,321,6,Con Potencial,8341,5/4/21,CIAO BELLA PIZZA,Visa prepago,17.07,25750
1314,6,5,46.35,3,2,1,321,6,Con Potencial,8357,5/5/21,KRISPY KREME EL DORA,Visa prepago,9.3,27043
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,254,4/9/21,DELI GOURMET,MillasAerolinea,11.15,5359
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,438,4/14/21,DELI GOURMET,MillasAerolinea,3.35,9427
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,440,4/14/21,DELI GOURMET,MillasAerolinea,38.42,9529
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,441,4/14/21,DELI GOURMET,MillasAerolinea,10.25,9544
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,536,4/16/21,DELI GOURMET,MillasAerolinea,9.65,11908
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,865,4/26/21,DELI GOURMET,MillasAerolinea,10,19231
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,1043,4/30/21,DELI GOURMET,MillasAerolinea,12.3,22456
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,1168,5/3/21,DELI GOURMET,MillasAerolinea,8.7,25264
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,1645,5/17/21,DELI GOURMET,MillasAerolinea,13.1,42241
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,1646,5/17/21,DELI GOURMET,MillasAerolinea,13.1,42265
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,1825,5/14/21,DELI GOURMET,MillasAerolinea,6.35,38647
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,1826,5/14/21,DELI GOURMET,MillasAerolinea,6.35,38662
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,2405,5/19/21,DELI GOURMET,MillasAerolinea,13.3,44632
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,2406,5/19/21,DELI GOURMET,MillasAerolinea,13.3,44635
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,2953,5/8/21,DELI GOURMET,MillasAerolinea,20.95,31174
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,2954,5/8/21,DELI GOURMET,MillasAerolinea,20.95,31210
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,16193,4/16/21,ATHENS PIZZA,MillasAerolinea,15.71,12004
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,17610,4/20/21,KRISPY KREME EL DORA,MillasAerolinea,2.49,14365
1315,13,19,238.42,2,4,4,244,10,No los podemos perder,17614,4/20/21,KRISPY KREME EL DORA,MillasAerolinea,9,14596
1316,11,3,46.58,2,1,1,211,4,Necesitan atención,7137,4/16/21,DELI GOURMET,Visa prepago,28.62,11113
1316,11,3,46.58,2,1,1,211,4,Necesitan atención,8189,5/21/21,KRISPY KREME,Visa prepago,10.69,47413
1316,11,3,46.58,2,1,1,211,4,Necesitan atención,8275,4/17/21,REST LA INMACULADA,Visa prepago,7.27,12844
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,2747,5/20/21,DELI GOURMET,MillasAerolinea,7.7,46294
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,2748,5/20/21,DELI GOURMET,MillasAerolinea,7.7,46297
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,16217,4/20/21,ATHENS PIZZA,MillasAerolinea,29.84,14971
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,17993,4/19/21,THE COFFEE BEAN & TEA,MillasAerolinea,8.32,14362
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,18050,4/28/21,THE COFFEE BEAN & TEA,MillasAerolinea,16.36,20770
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,19551,5/3/21,THE COFFEE BEAN Y TEA,MillasAerolinea,16.45,25387
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,19671,5/10/21,THE COFFEE BEAN Y TEA,MillasAerolinea,11.5,32434
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,19672,5/10/21,THE COFFEE BEAN Y TEA,MillasAerolinea,11.5,32437
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,20004,5/26/21,THE COFFEE BEAN Y TEA,MillasAerolinea,4.71,54523
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,20005,5/26/21,THE COFFEE BEAN Y TEA,MillasAerolinea,4.71,54526
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,20012,5/27/21,THE COFFEE BEAN Y TEA,MillasAerolinea,10.5,54799
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,20015,5/27/21,THE COFFEE BEAN Y TEA,MillasAerolinea,10.5,54880
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,20040,5/28/21,THE COFFEE BEAN Y TEA,MillasAerolinea,5.06,56860
1317,4,14,149.91,3,4,4,344,11,No los podemos perder,20045,5/28/21,THE COFFEE BEAN Y TEA,MillasAerolinea,5.06,56899
1318,7,5,50.48,3,2,1,321,6,Con Potencial,9029,4/1/21,KRISPY KREME EL DORA,MillasHotel,4.5,769
1318,7,5,50.48,3,2,1,321,6,Con Potencial,12005,5/2/21,KRISPY KREME EL DORA,Visa dÃ©bito,5.8,24433
1318,7,5,50.48,3,2,1,321,6,Con Potencial,12061,5/25/21,KRISPY KREME EL DORA,Visa dÃ©bito,9,52885
1318,7,5,50.48,3,2,1,321,6,Con Potencial,12367,4/25/21,T G I FRIDAYS,Visa dÃ©bito,20.48,18760
1318,7,5,50.48,3,2,1,321,6,Con Potencial,13795,4/21/21,ATHENS PIZZA,Visa dÃ©bito,10.7,15760
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,4564,5/12/21,DELI GOURMET,Visa dÃ©bito,3.5,35899
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,4565,5/12/21,DELI GOURMET,Visa dÃ©bito,6.21,35902
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7361,4/11/21,DELI GOURMET,Sin beneficio,15.51,7477
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7362,4/11/21,DELI GOURMET,Sin beneficio,3.5,7483
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7372,4/16/21,DELI GOURMET,Sin beneficio,3.5,11746
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7377,4/17/21,DELI GOURMET,Sin beneficio,18.69,12907
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7390,4/23/21,DELI GOURMET,Sin beneficio,7.86,16609
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7419,4/30/21,DELI GOURMET,Sin beneficio,43.7,22501
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7520,5/22/21,DELI GOURMET,Sin beneficio,13.73,48352
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7669,4/9/21,MICHOACANA & LALOS,Sin beneficio,8.25,5251
1319,10,11,139.43,2,4,3,243,9,No los podemos perder,7741,4/23/21,ATHENS PIZZA,Sin beneficio,14.98,16825
1320,9,4,72.78,2,1,2,212,5,Promesas,4173,5/1/21,DELI GOURMET,Visa dÃ©bito,20.35,23494
1320,9,4,72.78,2,1,2,212,5,Promesas,13146,5/23/21,ANTI BURGUER,Visa dÃ©bito,15,49702
1320,9,4,72.78,2,1,2,212,5,Promesas,13957,5/14/21,ATHENS PIZZA,Visa dÃ©bito,10.43,37933
1320,9,4,72.78,2,1,2,212,5,Promesas,17844,4/4/21,ANTI BURGUER,MillasAerolinea,27,1912
1321,21,4,126.96,1,1,3,113,5,Promesas,10016,4/10/21,ANTI BURGUER,MillasRestoPub,28,7021
1321,21,4,126.96,1,1,3,113,5,Promesas,10303,5/9/21,CASA BRUJA TAP ROOM,MillasRestoPub,65.98,31645
1321,21,4,126.96,1,1,3,113,5,Promesas,10331,5/11/21,LA INMACULADA,MillasRestoPub,6.5,33538
1321,21,4,126.96,1,1,3,113,5,Promesas,11349,4/6/21,ATHENS PIZZA,MillasRestoPub,26.48,3358
1322,6,5,105.2,3,2,3,323,8,Campeones,6496,4/7/21,DELI GOURMET,MillasHotel,12.9,4057
1322,6,5,105.2,3,2,3,323,8,Campeones,9072,4/11/21,T G I FRIDAYS,MillasHotel,49.31,7828
1322,6,5,105.2,3,2,3,323,8,Campeones,9268,5/13/21,MICHOACANA & LALOS,MillasHotel,5.95,37201
1322,6,5,105.2,3,2,3,323,8,Campeones,9455,5/6/21,ATHENS PIZZA,MillasHotel,26.61,28159
1322,6,5,105.2,3,2,3,323,8,Campeones,9511,5/26/21,ATHENS PIZZA,MillasHotel,10.43,53821
1323,3,18,163.23,4,4,4,444,12,No los podemos perder,3847,4/21/21,DELI GOURMET,Visa dÃ©bito,16.55,15304
1323,3,18,163.23,4,4,4,444,12,No los podemos perder,4203,5/2/21,DELI GOURMET,Visa dÃ©bito,11.2,23920
1323,3,18,163.23,4,4,4,444,12,No los podemos perder,4992,5/25/21,DELI GOURMET,Visa dÃ©bito,5.6,51943
1323,3,18,163.23,4,4,4,444,12,No los podemos perder,11854,5/19/21,THE COFFEE BEAN AND TE,Visa dÃ©bito,4.5,44398
1323,3,18,163.23,4,4,4,444,12,No los podemos perder,11873,5/21/21,THE COFFEE BEAN AND TE,Visa dÃ©bito,4.5,47554
1323,3,18,163.23,4,4,4,444,12,No los podemos perder,11953,4/11/21,KRISPY KREME EL DORA,Visa dÃ©bito,10.4,7891
